"id","period_raw","period_date","province_name","projection_value","projection_type","data_source","loaded_at"
244,"nov-16","2016-11-01","Tungurahua",1,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
245,"nov-16","2016-11-01","Imbabura",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
246,"nov-16","2016-11-01","Manabi",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
247,"nov-16","2016-11-01","Chimborazo",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
248,"nov-16","2016-11-01","Loja",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
249,"nov-16","2016-11-01","El Oro",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
250,"nov-16","2016-11-01","Santo Domingo",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
251,"nov-16","2016-11-01","Canar",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
252,"nov-16","2016-11-01","Los Rios",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
253,"nov-16","2016-11-01","Cotopaxi",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
254,"nov-16","2016-11-01","Pastaza",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
255,"nov-16","2016-11-01","Esmeraldas",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
256,"nov-16","2016-11-01","Galapagos",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
257,"nov-16","2016-11-01","Napo",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
258,"nov-16","2016-11-01","Carchi",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
259,"nov-16","2016-11-01","Zamora Chinchipe",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
260,"nov-16","2016-11-01","Orellana",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
261,"nov-16","2016-11-01","Sucumbios",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
262,"nov-16","2016-11-01","Bolivar",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
263,"nov-16","2016-11-01","Morona Santiago",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
264,"nov-16","2016-11-01","Santa Elena",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
265,"dic-16","2016-12-01","Pichincha",48,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
266,"dic-16","2016-12-01","Guayas",16,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
267,"dic-16","2016-12-01","Azuay",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
268,"dic-16","2016-12-01","Tungurahua",3,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
269,"dic-16","2016-12-01","Imbabura",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
270,"dic-16","2016-12-01","Manabi",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
271,"dic-16","2016-12-01","Chimborazo",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
272,"dic-16","2016-12-01","Loja",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
273,"dic-16","2016-12-01","El Oro",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
274,"dic-16","2016-12-01","Santo Domingo",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
275,"dic-16","2016-12-01","Canar",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
276,"dic-16","2016-12-01","Los Rios",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
277,"dic-16","2016-12-01","Cotopaxi",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
278,"dic-16","2016-12-01","Pastaza",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
279,"dic-16","2016-12-01","Esmeraldas",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
280,"dic-16","2016-12-01","Galapagos",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
281,"dic-16","2016-12-01","Napo",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
282,"dic-16","2016-12-01","Carchi",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
283,"dic-16","2016-12-01","Zamora Chinchipe",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
284,"dic-16","2016-12-01","Orellana",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
285,"dic-16","2016-12-01","Sucumbios",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
286,"dic-16","2016-12-01","Bolivar",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
287,"dic-16","2016-12-01","Morona Santiago",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
288,"dic-16","2016-12-01","Santa Elena",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
289,"ene-17","2017-01-01","Pichincha",54,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
290,"ene-17","2017-01-01","Guayas",18,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
291,"ene-17","2017-01-01","Azuay",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
292,"ene-17","2017-01-01","Tungurahua",3,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
293,"ene-17","2017-01-01","Imbabura",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
294,"ene-17","2017-01-01","Manabi",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
295,"ene-17","2017-01-01","Chimborazo",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
296,"ene-17","2017-01-01","Loja",3,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
297,"ene-17","2017-01-01","El Oro",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
298,"ene-17","2017-01-01","Santo Domingo",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
299,"ene-17","2017-01-01","Canar",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
300,"ene-17","2017-01-01","Los Rios",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
301,"ene-17","2017-01-01","Cotopaxi",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
302,"ene-17","2017-01-01","Pastaza",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
303,"ene-17","2017-01-01","Esmeraldas",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
304,"ene-17","2017-01-01","Galapagos",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
305,"ene-17","2017-01-01","Napo",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
306,"ene-17","2017-01-01","Carchi",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
307,"ene-17","2017-01-01","Zamora Chinchipe",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
308,"ene-17","2017-01-01","Orellana",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
309,"ene-17","2017-01-01","Sucumbios",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
310,"ene-17","2017-01-01","Bolivar",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
311,"ene-17","2017-01-01","Morona Santiago",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
312,"ene-17","2017-01-01","Santa Elena",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
313,"feb-17","2017-02-01","Pichincha",58,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
314,"feb-17","2017-02-01","Guayas",18,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
315,"feb-17","2017-02-01","Azuay",1,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
316,"feb-17","2017-02-01","Tungurahua",3,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
317,"feb-17","2017-02-01","Imbabura",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
318,"feb-17","2017-02-01","Manabi",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
319,"feb-17","2017-02-01","Chimborazo",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
320,"feb-17","2017-02-01","Loja",3,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
321,"feb-17","2017-02-01","El Oro",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
322,"feb-17","2017-02-01","Santo Domingo",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
323,"feb-17","2017-02-01","Canar",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
324,"feb-17","2017-02-01","Los Rios",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
325,"feb-17","2017-02-01","Cotopaxi",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
326,"feb-17","2017-02-01","Pastaza",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
327,"feb-17","2017-02-01","Esmeraldas",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
328,"feb-17","2017-02-01","Galapagos",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
329,"feb-17","2017-02-01","Napo",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
330,"feb-17","2017-02-01","Carchi",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
331,"feb-17","2017-02-01","Zamora Chinchipe",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
332,"feb-17","2017-02-01","Orellana",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
333,"feb-17","2017-02-01","Sucumbios",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
334,"feb-17","2017-02-01","Bolivar",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
335,"feb-17","2017-02-01","Morona Santiago",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
336,"feb-17","2017-02-01","Santa Elena",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
337,"mar-17","2017-03-01","Pichincha",59,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
338,"mar-17","2017-03-01","Guayas",18,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
339,"mar-17","2017-03-01","Azuay",1,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
340,"mar-17","2017-03-01","Tungurahua",3,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
341,"mar-17","2017-03-01","Imbabura",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
342,"mar-17","2017-03-01","Manabi",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
343,"mar-17","2017-03-01","Chimborazo",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
344,"mar-17","2017-03-01","Loja",3,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
345,"mar-17","2017-03-01","El Oro",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
346,"mar-17","2017-03-01","Santo Domingo",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
347,"mar-17","2017-03-01","Canar",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
348,"mar-17","2017-03-01","Los Rios",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
349,"mar-17","2017-03-01","Cotopaxi",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
350,"mar-17","2017-03-01","Pastaza",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
351,"mar-17","2017-03-01","Esmeraldas",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
352,"mar-17","2017-03-01","Galapagos",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
353,"mar-17","2017-03-01","Napo",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
354,"mar-17","2017-03-01","Carchi",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
355,"mar-17","2017-03-01","Zamora Chinchipe",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
356,"mar-17","2017-03-01","Orellana",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
357,"mar-17","2017-03-01","Sucumbios",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
358,"mar-17","2017-03-01","Bolivar",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
359,"mar-17","2017-03-01","Morona Santiago",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
360,"mar-17","2017-03-01","Santa Elena",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
361,"abr-17","2017-04-01","Pichincha",60,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
362,"abr-17","2017-04-01","Guayas",18,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
363,"abr-17","2017-04-01","Azuay",1,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
364,"abr-17","2017-04-01","Tungurahua",3,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
365,"abr-17","2017-04-01","Imbabura",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
366,"abr-17","2017-04-01","Manabi",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
367,"abr-17","2017-04-01","Chimborazo",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
368,"abr-17","2017-04-01","Loja",3,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
369,"abr-17","2017-04-01","El Oro",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
370,"abr-17","2017-04-01","Santo Domingo",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
371,"abr-17","2017-04-01","Canar",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
372,"abr-17","2017-04-01","Los Rios",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
373,"abr-17","2017-04-01","Cotopaxi",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
374,"abr-17","2017-04-01","Pastaza",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
375,"abr-17","2017-04-01","Esmeraldas",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
376,"abr-17","2017-04-01","Galapagos",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
377,"abr-17","2017-04-01","Napo",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
378,"abr-17","2017-04-01","Carchi",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
379,"abr-17","2017-04-01","Zamora Chinchipe",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
380,"abr-17","2017-04-01","Orellana",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
381,"abr-17","2017-04-01","Sucumbios",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
382,"abr-17","2017-04-01","Bolivar",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
383,"abr-17","2017-04-01","Morona Santiago",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
384,"abr-17","2017-04-01","Santa Elena",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
385,"may-17","2017-05-01","Pichincha",63,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
386,"may-17","2017-05-01","Guayas",20,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
387,"may-17","2017-05-01","Azuay",1,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
388,"may-17","2017-05-01","Tungurahua",3,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
389,"may-17","2017-05-01","Imbabura",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
390,"may-17","2017-05-01","Manabi",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
391,"may-17","2017-05-01","Chimborazo",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
392,"may-17","2017-05-01","Loja",3,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
393,"may-17","2017-05-01","El Oro",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
394,"may-17","2017-05-01","Santo Domingo",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
395,"may-17","2017-05-01","Canar",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
396,"may-17","2017-05-01","Los Rios",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
397,"may-17","2017-05-01","Cotopaxi",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
398,"may-17","2017-05-01","Pastaza",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
399,"may-17","2017-05-01","Esmeraldas",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
400,"may-17","2017-05-01","Galapagos",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
401,"may-17","2017-05-01","Napo",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
402,"may-17","2017-05-01","Carchi",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
403,"may-17","2017-05-01","Zamora Chinchipe",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
404,"may-17","2017-05-01","Orellana",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
405,"may-17","2017-05-01","Sucumbios",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
406,"may-17","2017-05-01","Bolivar",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
407,"may-17","2017-05-01","Morona Santiago",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
408,"may-17","2017-05-01","Santa Elena",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
409,"jun-17","2017-06-01","Pichincha",63,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
410,"jun-17","2017-06-01","Guayas",24,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
411,"jun-17","2017-06-01","Azuay",1,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
412,"jun-17","2017-06-01","Tungurahua",3,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
413,"jun-17","2017-06-01","Imbabura",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
414,"jun-17","2017-06-01","Manabi",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
415,"jun-17","2017-06-01","Chimborazo",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
416,"jun-17","2017-06-01","Loja",3,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
417,"jun-17","2017-06-01","El Oro",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
418,"jun-17","2017-06-01","Santo Domingo",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
419,"jun-17","2017-06-01","Canar",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
420,"jun-17","2017-06-01","Los Rios",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
421,"jun-17","2017-06-01","Cotopaxi",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
422,"jun-17","2017-06-01","Pastaza",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
423,"jun-17","2017-06-01","Esmeraldas",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
424,"jun-17","2017-06-01","Galapagos",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
425,"jun-17","2017-06-01","Napo",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
426,"jun-17","2017-06-01","Carchi",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
427,"jun-17","2017-06-01","Zamora Chinchipe",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
428,"jun-17","2017-06-01","Orellana",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
429,"jun-17","2017-06-01","Sucumbios",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
430,"jun-17","2017-06-01","Bolivar",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
431,"jun-17","2017-06-01","Morona Santiago",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
432,"jun-17","2017-06-01","Santa Elena",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
433,"jul-17","2017-07-01","Pichincha",63,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
434,"jul-17","2017-07-01","Guayas",26,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
435,"jul-17","2017-07-01","Azuay",1,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
436,"jul-17","2017-07-01","Tungurahua",3,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
437,"jul-17","2017-07-01","Imbabura",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
438,"jul-17","2017-07-01","Manabi",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
439,"jul-17","2017-07-01","Chimborazo",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
440,"jul-17","2017-07-01","Loja",9,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
441,"jul-17","2017-07-01","El Oro",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
442,"jul-17","2017-07-01","Santo Domingo",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
443,"jul-17","2017-07-01","Canar",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
444,"jul-17","2017-07-01","Los Rios",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
445,"jul-17","2017-07-01","Cotopaxi",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
446,"jul-17","2017-07-01","Pastaza",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
447,"jul-17","2017-07-01","Esmeraldas",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
448,"jul-17","2017-07-01","Galapagos",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
449,"jul-17","2017-07-01","Napo",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
450,"jul-17","2017-07-01","Carchi",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
451,"jul-17","2017-07-01","Zamora Chinchipe",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
452,"jul-17","2017-07-01","Orellana",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
453,"jul-17","2017-07-01","Sucumbios",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
454,"jul-17","2017-07-01","Bolivar",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
455,"jul-17","2017-07-01","Morona Santiago",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
456,"jul-17","2017-07-01","Santa Elena",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
457,"ago-17","2017-08-01","Pichincha",63,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
458,"ago-17","2017-08-01","Guayas",28,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
459,"ago-17","2017-08-01","Azuay",1,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
460,"ago-17","2017-08-01","Tungurahua",3,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
461,"ago-17","2017-08-01","Imbabura",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
462,"ago-17","2017-08-01","Manabi",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
463,"ago-17","2017-08-01","Chimborazo",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
464,"ago-17","2017-08-01","Loja",35,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
465,"ago-17","2017-08-01","El Oro",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
466,"ago-17","2017-08-01","Santo Domingo",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
467,"ago-17","2017-08-01","Canar",0,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
